hub,model_name,model_repo_id,model_url,model_description,model_path,model_type,issue_index,severity,category,op_name,node_name,indicator,details
huggingface,Khauneesh__tensorflow-text-h5,Khauneesh/tensorflow-text-h5,https://huggingface.co/Khauneesh/tensorflow-text-h5,,TensorDetect/demo_models_hubs_auth/Khauneesh__tensorflow-text-h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,levuloihust__distilbert-cmc-A8-H512-L4,levuloihust/distilbert-cmc-A8-H512-L4,https://huggingface.co/levuloihust/distilbert-cmc-A8-H512-L4,Used for fill-mask. Library: transformers.,TensorDetect/demo_models_hubs_auth/levuloihust__distilbert-cmc-A8-H512-L4.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,calmlab__gpt_large_airdial_actor_h5,calmlab/gpt_large_airdial_actor_h5,https://huggingface.co/calmlab/gpt_large_airdial_actor_h5,Used for text-generation. Library: transformers.,TensorDetect/demo_models_hubs_auth/calmlab__gpt_large_airdial_actor_h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,calmlab__gpt_large_airdial_objcet_h5,calmlab/gpt_large_airdial_objcet_h5,https://huggingface.co/calmlab/gpt_large_airdial_objcet_h5,Used for text-generation. Library: transformers.,TensorDetect/demo_models_hubs_auth/calmlab__gpt_large_airdial_objcet_h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,Yuhhi__tf_model.h5,Yuhhi/tf_model.h5,https://huggingface.co/Yuhhi/tf_model.h5,Used for text-classification. Library: transformers.,TensorDetect/demo_models_hubs_auth/Yuhhi__tf_model.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,Surendran__tf_model.h5,Surendran/tf_model.h5,https://huggingface.co/Surendran/tf_model.h5,Used for fill-mask. Library: transformers.,TensorDetect/demo_models_hubs_auth/Surendran__tf_model.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,ro981009__potato-classifier-h5,ro981009/potato-classifier-h5,https://huggingface.co/ro981009/potato-classifier-h5,,TensorDetect/demo_models_hubs_auth/ro981009__potato-classifier-h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,ro981009__strawberry-classifier-h5,ro981009/strawberry-classifier-h5,https://huggingface.co/ro981009/strawberry-classifier-h5,,TensorDetect/demo_models_hubs_auth/ro981009__strawberry-classifier-h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,ro981009__corn-classifier-h5,ro981009/corn-classifier-h5,https://huggingface.co/ro981009/corn-classifier-h5,,TensorDetect/demo_models_hubs_auth/ro981009__corn-classifier-h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,rishikeshgautam__mt5_model.h5,rishikeshgautam/mt5_model.h5,https://huggingface.co/rishikeshgautam/mt5_model.h5,Library: transformers.,TensorDetect/demo_models_hubs_auth/rishikeshgautam__mt5_model.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,jjiw__plant-classifier-h5,jjiw/plant-classifier-h5,https://huggingface.co/jjiw/plant-classifier-h5,,TensorDetect/demo_models_hubs_auth/jjiw__plant-classifier-h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,ro981009__grape-classifier-h5,ro981009/grape-classifier-h5,https://huggingface.co/ro981009/grape-classifier-h5,,TensorDetect/demo_models_hubs_auth/ro981009__grape-classifier-h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,Newt007__bin_cls_att.h5,Newt007/bin_cls_att.h5,https://huggingface.co/Newt007/bin_cls_att.h5,,TensorDetect/demo_models_hubs_auth/Newt007__bin_cls_att.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,brcprado__model_digrec_1Node_.h5,brcprado/model_digrec_1Node_.h5,https://huggingface.co/brcprado/model_digrec_1Node_.h5,,TensorDetect/demo_models_hubs_auth/brcprado__model_digrec_1Node_.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,msms__model.h5,msms/model.h5,https://huggingface.co/msms/model.h5,,TensorDetect/demo_models_hubs_auth/msms__model.h5.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,VickiPol__binary_models_h5_format,VickiPol/binary_models_h5_format,https://huggingface.co/VickiPol/binary_models_h5_format,,TensorDetect/demo_models_hubs_auth/VickiPol__binary_models_h5_format.h5,Tensorflow h5 model,1,high,lambda layer,,11,,"Lambda layer detected in h5 model, layer: {'class_name': 'Lambda', 'config': {'name': '11', 'trainable': True, 'dtype': 'float32', 'function': ['4wMAAAAAAAAAAAAAAAQAAAAHAAAAEwAAAHNiAAAAZAFkAGwAfQN8A6ABfAFkARkAoQF9AXwDoAJ8\nAGcAZAKiAaECfQB8A2oDagR8AHwBfAJkA2QEZAWNBX0AiAFyUnwDagNqBXwAiABkBmQHjQN9AHwD\noAJ8AGcAZAKiAaECUwApCE7pAAAAACkDcgEAAADpAgAAAOkBAAAA2gVWQUxJRNoDTldDKQPaBnN0\ncmlkZdoHcGFkZGluZ9oLZGF0YV9mb3JtYXR6BU4uLi5DqQFyCAAAACkG2gp0ZW5zb3JmbG932hFj\nb252ZXJ0X3RvX3RlbnNvctoJdHJhbnNwb3Nl2gJubtoGY29udjFk2ghiaWFzX2FkZCkE2gF42gF3\ncgYAAADaAnRmKQLaBGJpYXPaCGhhc19iaWFzqQD6bEM6L1VzZXJzL3ZpY3RvcmlwLldJU01BSU4v\nQW5hY29uZGEzL2VudnMvVmlja2lfTmlyX3NoYXJlZC9saWIvc2l0ZS1wYWNrYWdlcy9vbm54Mmtl\ncmFzL2NvbnZvbHV0aW9uX2xheWVycy5wedoMdGFyZ2V0X2xheWVy1AAAAHMOAAAAAAEIAQ4BEAIW\nAQQBEgE=\n', [[[[[-0.23535120487213135, 0.03263004124164581, -0.051775965839624405, 0.1562335044145584, -0.2240821272134781, -0.004552148748189211, -0.11175740510225296, -0.1276332139968872, 0.10425978899002075, 0.01712753064930439, -0.1689004898071289, 0.126648411154747, 0.2088402956724167, 0.06189681217074394, 0.22435466945171356, 0.09619138389825821, 0.10565915703773499, 0.23466016352176666, -0.027068251743912697, -0.07879006117582321, -0.05380268767476082, -0.09519132971763611, -0.24962960183620453, 0.007633029017597437, -0.12121839076280594, 0.036037031561136246, -0.07552462816238403, -0.2042839080095291, -0.19726602733135223, -0.02586725354194641, 0.2176767885684967, -0.08996561914682388]], [[0.23650452494621277, 0.19772644340991974, 0.2060459405183792, 0.16064421832561493, -0.19265691936016083, 0.18034973740577698, -0.1445123553276062, -0.04506170377135277, 0.23910851776599884, -0.10749612003564835, -0.11470218002796173, -0.12670214474201202, 0.06888638436794281, -0.12830042839050293, 0.1545867919921875, -0.1313798725605011, -0.003243133658543229, 0.20767343044281006, -0.1838136613368988, 0.014911537989974022, 0.07305171340703964, -0.008225368335843086, 0.10986727476119995, -0.17457111179828644, 0.029060950502753258, -0.07465597242116928, -0.0916728749871254, 0.045397572219371796, 0.035955045372247696, 0.0619535967707634, -0.024494007229804993, -0.20976775884628296]], [[0.118560291826725, 0.2370370626449585, -0.11031971126794815, -0.213240846991539, -0.2009914368391037, 0.21478764712810516, 0.022383369505405426, 0.02802429161965847, -0.1142679899930954, 0.056545667350292206, 0.1095854863524437, -0.22025154531002045, 0.09063641726970673, -0.018087975680828094, -0.22273437678813934, 0.02151215448975563, -0.12109427154064178, 0.1669408082962036, 0.2110641598701477, -0.18573901057243347, 0.19125841557979584, -0.024642230942845345, 0.20102128386497498, -0.07834870368242264, 0.09806568920612335, 0.19896377623081207, 0.1445244550704956, -0.0640505775809288, 0.047823306173086166, 0.12647822499275208, 0.0736263319849968, 0.0764293298125267]]]], 1], [[0.002531082835048437, 0.0005336240865290165, 0.0020006324630230665, 0.0021660365164279938, -6.842036236776039e-05, 0.005401572212576866, -0.0008202639874070883, -0.00029608968179672956, -0.00010571368329692632, -0.030033927410840988, 0.0016618752852082253, -0.009253942407667637, -0.0009560485486872494, -0.00044927254202775657, -0.000384356128051877, -0.00021019937412347645, -0.00039547483902424574, 0.003737660124897957, -0.00017086676962208003, -0.001046200399287045, -1.1430277481849771e-05, -0.00011314122821204364, -0.011162789538502693, 0.0010002782801166177, 0.0007705184980295599, 0.001605854369699955, 0.005002520978450775, 0.005294956266880035, 0.0021204110234975815, 0.0010727676562964916, 0.007661821786314249, -0.002656433265656233], True]], 'function_type': 'lambda', 'module': 'onnx2keras.convolution_layers', 'output_shape': None, 'output_shape_type': 'raw', 'output_shape_module': None, 'arguments': {}}, 'name': '11', 'inbound_nodes': [[['input', 0, 0, {}]]]}"
